user_id,item_id
11182,368
11182,369
11182,370
1914,371
1914,372
1914,373
1914,374
1914,375
1914,376
1914,70
1914,377
1914,378
1914,379
1914,374
1914,380
1914,381
1914,372
1914,376
1914,382
1914,383
1914,384
1914,385
1914,386
1914,387
1914,388
1914,150
1914,389
1914,390
1914,391
1914,392
1914,393
1914,394
1914,395
1914,396
1914,276
1914,397
1914,398
1914,50
1914,399
1914,384
1914,400
1914,401
10607,402
10607,403
10607,404
10607,405
10607,406
10607,407
10607,408
10607,409
7255,410
7255,411
7255,412
7255,413
7255,414
7255,415
7255,416
7255,417
7255,418
7255,419
7255,420
7255,421
7724,98
7724,422
7724,423
7724,424
7724,425
7724,426
7724,216
7724,427
7724,428
7724,429
7724,430
7724,431
7724,432
7724,433
7724,434
7724,435
8774,436
8774,437
8774,438
8774,439
8774,440
8774,441
8774,442
8774,442
8774,442
8774,442
8774,442
8774,442
8774,393
8774,443
8774,444
8774,445
8774,271
8774,138
8774,446
8774,447
8774,442
8774,448
8774,436
8774,436
8774,449
8774,436
8774,436
8774,450
8774,451
8774,155
4546,452
4546,453
4546,454
4546,455
4546,456
4546,457
4546,458
4546,459
4546,460
4546,461
13965,462
13965,463
13965,464
13965,465
13965,466
13965,467
13965,468
13965,469
13965,470
13965,471
13965,472
13965,473
13965,474
13965,475
13965,476
13965,477
13965,478
13965,479
13965,480
13965,481
13965,482
13965,483
13965,484
13965,485
13965,486
13965,487
13965,488
13965,489
13965,490
13965,491
13965,492
10045,493
10045,494
10045,495
10045,496
10045,497
10045,498
10045,499
10045,500
10045,501
10045,502
10045,503
10045,504
10045,505
10045,506
10045,507
10045,508
10045,509
10045,165
10045,510
10045,511
10045,512
10045,513
10045,514
10045,515
4927,516
4927,517
4927,518
4927,519
4927,520
4927,521
4927,522
4927,523
4927,524
4927,525
4927,526
4927,527
4927,528
4927,529
4927,530
4927,531
4927,532
4927,533
4927,534
4927,535
4927,536
4927,537
4927,538
4927,539
4927,540
4927,541
4927,542
4927,543
4927,544
4927,545
4927,546
4927,547
4927,548
4927,549
4927,550
4927,551
4927,552
4927,553
8024,554
8024,555
8024,163
8024,556
8024,557
8024,558
8024,559
8024,560
10217,561
10217,562
10217,563
10217,564
10217,565
10217,566
10217,567
10217,568
10217,569
10217,570
10217,571
10217,572
10217,573
10217,574
10217,575
10217,576
10217,577
10217,578
10217,579
10217,580
10217,8
10217,581
10217,582
10217,583
10217,584
10217,585
10217,586
10217,334
10217,587
10217,588
10217,589
10217,505
10217,590
10217,591
10217,336
10217,344
10217,592
10217,593
10217,594
10217,595
10217,596
10217,357
10217,597
10217,598
10217,599
10217,600
10217,601
10217,602
10217,603
10217,604
10217,605
10217,338
10217,606
10217,607
10217,608
10217,609
10217,610
10217,611
10217,612
10217,613
10217,614
10217,615
10217,616
10217,617
10217,618
10217,619
10217,620
10217,621
10217,622
10217,623
10217,624
10217,625
10217,352
1175,626
1175,627
1175,628
1175,629
1175,630
1175,631
1175,56
1175,523
1175,632
6718,633
6718,634
6718,635
6718,636
6718,637
6718,638
6718,639
6718,640
6718,641
6718,642
6718,643
6718,644
6718,645
6718,646
6718,647
6718,648
6718,649
6718,650
6718,651
6718,652
6718,653
6718,654
6718,655
6718,656
6718,555
6718,657
6718,658
6718,659
6718,375
6718,197
6718,660
6718,661
6718,662
6718,663
6718,664
6718,665
6718,666
6718,667
6718,668
6718,669
6718,670
6718,21
9253,671
9253,672
9253,673
9253,674
9253,675
9253,676
9253,677
9253,678
9253,679
9253,680
9253,681
4096,682
4096,683
4096,684
4096,685
4096,686
4096,687
4096,688
4096,689
4096,690
4096,691
4096,653
4096,692
4096,693
4096,694
4096,695
4096,696
4096,697
4096,698
4096,699
4096,700
4096,701
4096,702
4096,703
4096,704
4096,705
4096,706
4096,40
4096,707
4096,708
4096,709
4096,710
4096,711
4096,712
4096,713
4096,714
4096,715
4096,716
4096,717
4096,718
4096,472
4096,719
4096,720
4096,358
4096,721
4096,722
4096,723
4096,724
4096,725
2928,726
2928,727
2928,728
2928,729
2928,730
2928,731
4526,732
4526,289
4526,733
4526,734
4526,735
4526,736
4526,57
4526,737
4526,738
4526,739
4526,740
4526,741
4526,742
4526,743
4526,744
4526,497
4526,745
4526,746
4526,747
4526,748
4526,749
4526,750
4526,751
4526,752
4526,753
4526,754
4526,755
4526,756
4526,757
4526,758
4526,759
4526,656
4526,760
4526,741
4526,761
4526,762
4526,763
4526,764
4526,765
4526,766
4526,767
4526,641
4526,268
4526,768
4526,769
4526,770
4526,662
4526,771
4526,772
4526,773
4526,774
4526,775
4526,776
4526,777
4526,778
4526,779
4526,780
4526,781
4526,782
4526,783
4526,784
4526,785
4526,786
4526,787
4526,788
4526,54
4526,789
4526,790
4526,791
4526,792
4526,793
4526,794
4526,795
4526,796
4526,797
4526,798
4526,799
4526,800
4526,801
4526,802
4526,803
4526,804
4526,713
4526,805
4526,806
4526,282
4526,387
4526,387
4526,807
4526,808
4526,77
4526,809
4526,810
4526,811
4526,812
4526,813
4526,814
4526,815
4526,816
4526,817
4526,818
4526,59
4526,819
4526,820
4526,821
4526,822
4526,823
4526,824
4526,825
4526,826
4526,827
4526,828
4526,829
4526,830
9116,831
9116,387
9116,832
9116,833
9116,159
9116,834
9116,835
9116,836
9116,837
9116,838
9116,839
9116,840
9116,841
9116,842
9116,843
9116,844
9116,845
9116,846
9116,847
9116,848
9116,849
9116,850
9116,851
9116,852
9116,163
9116,387
9116,387
9116,853
9116,631
9116,854
9116,855
9116,809
9116,856
9116,857
9116,858
9116,859
9116,860
9116,861
10587,862
10587,863
10587,597
10587,208
10587,864
10587,865
10587,866
10587,843
10587,867
10587,868
10587,869
10587,870
5864,871
5864,872
5864,873
5864,874
5864,875
5864,835
5864,876
5864,877
9907,878
9907,418
9907,879
9907,880
9907,881
9907,680
9907,882
8945,883
8945,884
8945,885
8945,841
8945,886
8945,887
8945,888
8945,889
8945,859
8945,890
8945,891
8945,892
8945,893
8945,894
8945,895
8945,896
8945,897
8945,898
8945,899
8945,673
8945,900
2755,576
2755,901
2755,902
2755,903
2755,904
2755,905
2755,906
2755,907
2755,591
2755,908
2755,340
2755,909
2755,910
2755,616
2755,911
2755,912
2755,913
2755,914
2755,915
2755,202
2755,916
2755,359
2755,917
2755,355
2755,706
2755,918
2755,919
2755,920
2755,718
2755,712
2755,714
2755,352
14189,921
14189,922
14189,497
14189,923
14189,924
14189,708
14189,925
14189,497
14189,205
14189,926
12425,927
12425,928
12425,929
12425,930
12425,931
12425,932
12425,933
12425,934
12425,935
12425,936
12425,937
12425,938
12425,939
12425,940
12425,941
12425,942
12425,943
12425,944
12425,945
12425,946
12425,947
12425,948
12425,949
12425,950
12425,951
12425,952
12425,953
12425,954
12425,955
12425,956
12425,957
12425,958
12425,959
12425,160
12425,960
12425,961
12425,962
12425,963
12425,964
12425,965
12425,966
12425,967
12425,968
12425,969
12425,970
12425,971
12425,972
12425,973
12425,974
12425,975
12425,976
12425,977
12425,978
12425,979
12425,980
12425,981
12425,982
12425,983
12425,984
12425,985
12425,986
12425,659
12425,987
12425,988
12425,989
12425,990
12425,991
12425,992
12425,993
12425,994
12425,995
12425,996
12425,997
12425,998
12425,999
12425,1000
12425,1001
12425,1002
12425,1003
12425,1004
12425,1005
12425,988
12425,1006
12425,1007
12425,1008
12425,1009
748,1010
748,1011
748,1012
748,1013
748,1014
748,1015
748,1016
748,1017
748,1018
748,1019
748,1020
748,1021
748,1022
748,1023
748,1024
748,1025
748,86
748,813
748,384
748,1026
748,1027
748,1028
748,1029
748,1030
748,552
748,1031
748,1032
748,1033
748,1034
748,1035
748,1036
748,1037
748,1038
748,628
748,1039
748,1040
748,673
748,1041
748,1042
748,1043
748,1044
748,1045
748,1046
748,101
748,881
748,1047
748,1048
748,1049
748,1050
748,1051
748,1052
748,1053
748,1054
748,1055
748,1056
748,678
748,1057
748,678
748,1058
748,1059
748,1060
748,1061
748,1062
8858,1063
8858,1064
8858,1065
8858,1066
8858,428
8858,1067
8858,881
13403,1068
13403,822
13403,1069
13403,1070
13403,1071
13403,1072
13403,185
13403,1073
13403,1074
13403,1075
13403,1076
13403,1077
13403,1078
13403,343
13403,620
13403,1079
13403,262
13403,1080
13403,718
7983,1081
7983,1082
7983,1083
7983,1084
7983,1085
7983,1086
2974,268
2974,1087
2974,479
2974,1088
2974,1089
2974,1090
2974,172
2974,1091
2974,1092
2974,1093
2974,1094
2974,1094
2974,1095
2974,1096
2974,1097
2974,1098
2974,1099
2974,1100
10853,1101
10853,1102
10853,1103
10853,1104
10853,1105
10853,1106
10853,1107
13945,1108
13945,1109
13945,1110
13945,1111
13945,1112
13945,1113
13945,1114
13945,1115
13945,1116
13945,1117
13945,1118
13945,1119
13945,1120
13945,1121
13945,1122
13945,1123
13945,1124
13945,1125
13945,1126
13945,1127
13945,1128
13945,1129
13945,1130
4704,1131
4704,1132
4704,1133
4704,1134
4704,1135
4704,1135
4704,1136
4704,1137
4704,1137
4704,1138
4704,1137
4704,1139
4704,1140
4704,1141
4704,1142
4704,1143
4704,1144
4704,1145
4704,1146
4704,1147
4704,1148
12585,247
12585,369
12585,47
12585,538
12585,1149
12585,1150
12585,713
12585,1151
12585,1152
12585,3
12585,1153
12585,1154
12585,1155
12585,1156
12585,28
12585,1157
12585,1158
12585,262
12585,71
12585,1159
12585,1160
4706,1161
4706,1162
4706,1163
4706,1164
4706,241
4706,1165
4706,1166
4706,105
4706,1167
4706,1168
4706,1169
4706,1170
4706,1171
4706,1172
4706,1173
4706,1174
4706,1175
4706,1176
4706,1177
4706,1178
4706,1179
4706,1180
4706,1181
4706,1182
4706,1183
4706,1184
4706,1185
4706,1186
4706,163
4706,1187
4706,1188
13547,1189
13547,266
13547,1190
13547,1191
13547,1192
13547,1193
13547,1194
13547,1195
13547,1196
13547,1197
13547,1198
13547,1199
13547,1200
13547,1201
13547,1202
13547,1203
13547,631
13547,1204
7318,1205
7318,1206
7318,1207
7318,400
7318,1208
7318,12
7318,1209
7318,1208
5382,1210
5382,1211
5382,190
5382,164
5382,106
5382,1212
5382,1211
5382,1213
5382,1214
5382,659
5382,1211
5382,1215
5382,1216
3991,1217
3991,1218
3991,704
3991,1219
3991,1220
3991,1221
3991,1222
3991,1223
3991,1224
8703,247
8703,1225
8703,1010
8703,1177
8703,1226
8703,895
8703,159
8703,1227
8703,1228
8703,1229
8703,1230
8703,1231
8703,1232
8703,824
8703,1233
8703,261
8703,1215
8703,659
8703,834
8703,102
3706,1234
3706,1235
3706,1220
3706,1236
3706,1236
3706,1237
3706,1238
3706,1239
3706,1240
3706,1241
3706,1242
8306,1243
8306,1244
8306,1245
8306,1246
8306,1247
8306,1248
8930,1249
8930,653
8930,287
8930,1250
8930,1251
8930,1252
8930,202
1362,1253
1362,1254
1362,1255
1362,1256
1362,472
1362,1257
1362,1258
1362,1259
1362,1260
1362,1215
11025,1231
11025,1261
11025,108
11025,435
11025,69
11025,1045
11025,1262
11025,424
11025,343
11025,1263
11025,1264
11025,235
5084,1265
5084,1266
5084,1267
5084,1268
5084,1269
5084,1270
5084,1271
5084,1272
5084,1273
10861,1274
10861,1275
10861,1276
10861,1277
10861,1278
10861,1279
3835,820
3835,1280
3835,1281
3835,16
3835,159
3835,164
3835,1282
3835,1283
3835,1284
3835,1285
3835,1286
3835,208
9816,1287
9816,1288
9816,1289
9816,1290
9816,1291
9816,1292
9816,1293
9816,1294
9816,1295
9816,1296
9816,1297
10644,1298
10644,202
10644,1299
10644,1300
10644,611
10644,1301
1397,1302
1397,1303
1397,459
1397,268
1397,1304
1397,192
1397,1305
1397,1306
1397,826
1397,1307
1397,1308
1397,1309
1397,1310
1397,1311
1397,1312
1397,1203
1397,1313
1397,1314
1397,716
1397,824
1397,1315
1397,1316
1397,1317
1397,1318
1397,992
5337,1319
5337,1320
5337,1321
5337,1322
5337,519
5337,1323
12875,1324
12875,848
12875,1325
12875,1326
12875,1327
12875,1328
12875,1329
12875,1330
12875,159
12875,1331
12875,1313
12875,1332
12875,716
12875,150
12875,1333
12875,1315
12875,46
12875,1334
2903,1335
2903,1336
2903,1337
2903,1338
2903,1339
2903,1340
2903,1341
2903,1342
2903,1343
2903,1344
2903,1345
2903,1346
5667,1347
5667,1348
5667,1349
5667,1350
5667,1351
5667,1352
5667,1353
5667,1354
5667,1355
5667,1356
5667,1357
5667,1358
5667,1359
5667,1360
5667,1361
5667,1362
5667,1363
5667,1364
5667,208
5667,597
5667,1365
5667,1366
5667,287
5667,1367
5667,1368
5667,1369
5667,1370
4047,51
4047,1371
4047,1372
4047,296
4047,1373
4047,1374
4047,989
4047,1375
4047,1376
4047,1377
4047,1378
4047,1379
4047,650
4047,653
4047,1380
4047,1381
4047,1382
4047,1383
4047,1384
4047,1385
4047,1386
4047,533
4047,1387
4047,1388
4047,1389
4047,1390
4047,1391
4047,999
4047,1392
4047,1393
4047,1394
10657,1395
10657,1396
10657,764
10657,1397
10657,1398
10657,1399
10657,1400
10657,1401
10657,1402
10657,1403
10657,694
10657,1404
10657,1405
10657,1406
10657,1407
8894,1408
8894,1409
8894,1410
8894,1258
8894,1411
8894,1412
8894,1413
8894,1069
8894,895
8894,1414
8894,1415
8894,1416
8894,1417
8894,1173
8894,1418
8894,1419
8894,36
8894,1420
8894,271
12951,1421
12951,1422
12951,1423
12951,1424
12951,1425
12951,1426
12951,1427
12951,1428
9888,1429
9888,432
9888,1046
9888,1430
9888,1431
9888,1432
9888,1433
9888,968
9888,1434
3844,1435
3844,1436
3844,956
3844,1437
3844,1438
3844,662
3844,1439
3844,1440
3844,1441
3844,1442
3844,1443
3844,1444
3844,1445
3844,1446
3844,1447
3844,1448
3844,1449
3844,1450
3844,1451
1772,1452
1772,1453
1772,1454
1772,1455
1772,234
1772,1456
1772,1457
8198,1458
8198,1459
8198,1459
8198,197
8198,1460
8198,1149
5386,1461
5386,1462
5386,1463
5386,1464
5386,1465
5386,1466
5386,1467
5386,1468
5386,1469
5386,797
5386,703
5386,1470
5386,1471
5386,1472
5386,1473
5386,1474
5386,1475
5386,1476
5386,1477
5386,1478
5386,1479
5386,1466
5386,1480
5386,1481
5386,10
5386,163
5386,1482
5386,54
5386,1483
5386,1484
5386,1485
5386,1314
5386,1486
5386,1309
5386,713
5376,1487
5376,1488
5376,1489
5376,1490
5376,1491
5376,1492
5376,1493
6792,1494
6792,1495
6792,1496
6792,1497
6792,1498
14326,1499
14326,1500
14326,1501
14326,1502
14326,1503
14326,1504
14326,1505
14326,1506
14326,1507
14326,1508
14326,1509
14326,1510
14326,1511
14326,1512
14326,1207
14326,1513
14326,1514
14326,1515
14326,1516
14326,1517
14326,1518
14326,1519
14326,1520
14326,1521
14326,1522
14326,1253
14326,1523
14326,1524
14326,1525
14326,1526
14326,1527
14326,1528
14326,1529
14326,989
14326,1530
14326,1531
14326,1532
14326,1533
14326,1534
14326,1535
14326,1536
14326,1537
14326,53
14326,997
14326,1538
14326,1539
14326,1540
14326,1541
14326,1542
14326,1543
14326,1544
14326,1545
14326,131
14326,1546
14326,1547
14326,810
14326,991
14326,1548
14326,1549
14326,1386
14326,1550
14326,1551
14326,1552
14326,1291
14326,1553
14326,1554
14326,1555
14326,1556
14326,1557
14326,1558
14326,1559
14326,1560
14326,1561
14326,202
14326,1562
14326,383
14326,1563
14326,1564
14326,1565
14326,472
14326,1566
14326,1567
14326,1568
14326,992
14326,1569
14326,1570
14326,1571
12221,1572
12221,1573
12221,311
12221,309
12221,1574
12221,50
12221,1575
12221,1576
12221,376
12221,1577
12221,1578
12221,313
12221,1579
12221,1580
12221,1581
12221,1582
12221,843
12221,1583
12221,1575
12221,163
12221,832
12221,1584
12221,1585
12221,1586
12221,1587
12221,1588
12221,313
12221,1589
12221,1539
12221,1590
12221,1591
12221,1592
12221,485
12221,339
12221,1593
12221,1594
12192,241
12192,1595
12192,1596
12192,1597
12192,1485
12192,1467
12192,1598
12192,1352
12192,1599
12192,994
12192,1600
12192,1601
1546,1602
1546,1603
1546,1604
1546,1605
1546,1606
1546,1607
11528,1403
11528,1608
11528,1609
11528,1610
11528,1611
11528,1612
11528,1613
11528,1614
11528,1615
11528,879
11528,1616
11528,1617
11528,1618
11528,1619
11528,411
3674,1620
3674,1621
3674,1622
3674,1623
3674,1484
3674,1624
3674,1625
3674,197
3674,1626
3674,1627
3674,163
3674,36
3674,28
6960,1628
6960,1629
6960,1630
6960,1631
6960,1632
6960,519
6960,1633
6960,1634
6960,681
3541,44
3541,1313
3541,1635
3541,200
3541,46
3541,725
3541,210
3541,1636
3541,1637
8139,1638
8139,1639
8139,1640
8139,1442
8139,1641
8139,1642
8139,1643
8139,824
8139,1644
8139,1645
8139,485
8139,148
8139,1646
8139,965
8139,1647
10856,1648
10856,262
10856,203
10856,1649
10856,1079
10856,1650
10856,160
10856,1651
10856,1365
10856,553
10856,1652
10856,1653
10856,1654
7748,1655
7748,1656
7748,1657
7748,1658
7748,948
7748,1659
7748,1660
5742,1479
5742,1661
5742,44
5742,1662
5742,1663
5742,28
5742,210
5742,1664
5742,1588
5742,1665
11812,1666
11812,1667
11812,1668
11812,1669
11812,252
11812,1670
11812,1671
11812,1672
11812,1673
11280,1674
11280,1675
11280,1676
11280,1677
11280,1678
11280,1679
11280,1680
11280,1681
11280,1682
11280,239
11280,563
11280,773
11280,1683
11280,584
11280,1684
11280,1685
11280,1686
11280,1687
11280,1688
11280,1689
11280,1690
11280,1691
11280,1692
11280,1693
11280,1694
11280,208
11280,1695
11280,1696
11280,1697
11280,1698
11252,750
11252,1699
11252,1700
11252,1701
11252,1702
11252,116
11252,1703
11252,1572
8997,1704
8997,1705
8997,1706
8997,1707
8997,1708
8997,1709
8997,1710
8997,779
8997,1711
8997,756
8997,1712
8997,1713
8997,1714
8997,1715
8997,1716
984,1717
984,1718
984,1719
984,903
984,1720
984,1721
984,1722
984,1723
984,1724
984,1725
984,1726
984,3
984,1172
984,1727
984,1728
984,1729
984,479
999,1730
999,1731
999,1732
999,1733
999,1734
999,1735
999,1736
999,159
999,1737
999,1738
3825,1739
3825,1740
3825,1741
3825,1458
3825,1742
3825,1743
3825,1744
3825,1745
3825,1746
3825,1747
3825,1748
3825,262
3825,1566
3825,1749
3825,1691
3825,1750
11288,1751
11288,1752
11288,1753
11288,1754
11288,1755
11288,1756
11288,1757
245,1758
245,1759
245,1344
245,1760
245,1761
245,1762
4509,1763
4509,1764
4509,1765
4509,1766
4509,1767
4509,1768
9480,1769
9480,1770
9480,1771
9480,1772
9480,1458
9480,1773
9480,253
9480,1774
9480,1095
9480,268
9480,81
9480,1775
4794,1776
4794,1777
4794,1778
4794,1779
4794,1243
4794,1780
4794,1781
4794,1782
4794,713
4794,1783
4794,1784
12805,1339
12805,1785
12805,1786
12805,1787
12805,1788
12805,1789
12805,1790
12805,1791
12805,1792
636,1793
636,1794
636,1795
636,252
636,1796
636,1797
636,1798
636,1799
636,1038
636,1800
636,1801
636,1802
636,864
636,606
636,1803
636,1804
636,1805
636,178
636,1806
636,1807
636,912
636,1808
636,1809
636,1810
636,1156
636,1811
636,1812
636,1813
636,1814
636,1815
5779,1816
5779,1817
5779,1818
5779,1819
5779,212
5779,1820
5779,1821
5779,1822
5779,1823
5779,1824
5779,1825
5779,1826
5779,1827
5779,1828
5779,1829
5779,1830
5779,1831
5779,1832
5779,1833
5779,119
5779,1377
5779,1834
5779,1835
5779,1836
5779,1837
5779,1453
5779,956
5779,1838
5779,959
5779,1526
5779,1839
5779,1840
5779,1841
5779,1156
5779,1842
5779,1843
5779,117
5779,1844
5779,1845
5779,1846
5779,1847
5779,395
4723,1848
4723,1849
4723,1850
4723,1851
4723,36
4723,147
4723,28
4723,1627
4723,832
4723,1460
4723,956
4723,384
4723,1152
4723,1852
4723,597
4723,1853
4723,1854
4723,1855
4723,1856
2931,1857
2931,1858
2931,1859
2931,1860
2931,1861
2931,1862
2931,1863
2931,1864
2931,1865
2931,1728
2931,1866
2931,1867
2931,1868
2931,1869
2931,1870
2931,1871
2931,1872
2931,1873
2931,1874
2931,1875
2931,1876
2931,1877
2931,1878
2931,1879
2931,1880
2931,1881
2931,1882
2931,1883
2931,1884
2931,202
2931,1885
2931,1886
2931,1887
2931,1888
2931,1889
2931,395
2931,208
2931,1890
2931,351
2931,583
2931,1891
2931,163
2931,1892
2931,1893
2931,1364
2931,1894
2931,1895
10741,1896
10741,1897
10741,1898
10741,1899
10741,1900
10741,1901
10741,1902
10741,1903
10741,1904
7731,1905
7731,1906
7731,1907
7731,1908
7731,1909
2198,1422
2198,1910
2198,1911
2198,1912
2198,1913
2198,1914
2198,1915
2198,1916
2198,1917
2198,818
2198,208
2198,1918
2198,1919
2198,1920
2592,1921
2592,1922
2592,1923
2592,1924
2592,1925
2592,1926
2592,1927
2592,1928
2592,1852
98,832
98,1929
98,555
98,1930
98,325
98,1931
98,824
98,339
98,1932
98,159
98,1933
98,1934
98,1934
844,1935
844,391
844,1936
844,1937
844,1938
844,1939
844,1940
844,1941
844,1942
844,1943
844,722
844,1944
844,1945
844,1946
844,1947
844,1948
844,1587
844,1949
844,285
844,1462
844,1950
844,1951
844,1952
844,1953
844,159
844,1954
844,716
844,1955
844,1953
844,1956
844,1957
844,1958
844,1959
844,1090
844,1960
844,1961
844,724
844,1314
2805,1962
2805,1963
2805,1964
2805,1965
2805,802
2805,388
3729,1966
3729,1967
3729,1968
3729,1969
3729,1970
3729,1971
3729,1972
3729,1973
3729,1974
14111,1975
14111,246
14111,1976
14111,1977
14111,1978
14111,1979
14111,992
13425,1980
13425,1981
13425,534
13425,1982
13425,1983
13425,1852
13425,956
13425,1984
2698,1985
2698,1986
2698,1987
2698,1988
2698,1850
2698,1989
2698,1990
7280,1991
7280,1992
7280,1993
7280,1992
7280,1992
7280,1992
7280,1994
7280,1995
7280,1996
7280,1997
11663,1587
11663,1998
11663,1999
11663,2000
11663,2001
11663,2002
11663,2003
1692,2004
1692,1769
1692,2005
1692,14
1692,2006
1692,2007
1692,505
1692,2008
1692,1069
1692,1069
1692,2009
1692,1566
1692,2010
1692,2011
1692,2012
1692,716
1692,2013
1692,907
1692,2014
1692,2015
1692,2016
1692,714
1692,2017
1692,2018
1692,2019
1692,2020
1692,2021
1692,2022
1692,2023
1692,2024
1692,2025
1692,2026
1692,2027
1692,2028
1692,2029
1692,915
1692,352
1692,2030
1692,2031
1692,2032
7256,63
7256,2033
7256,2034
7256,2035
7256,2036
7256,1965
7256,2037
7256,2038
7256,2035
7256,2039
7256,2040
7256,2041
7256,2042
7256,2043
7256,2044
7256,2045
7256,1679
7256,696
7256,2004
7256,2046
7256,199
7256,2047
7256,312
7256,2048
7256,700
7256,2049
7256,700
7256,2050
7256,907
7256,2051
7256,2052
7256,2053
7256,2054
7256,1769
7256,724
7256,2055
7256,2056
7256,2057
7256,1771
7256,2058
7256,2059
7256,2060
7256,341
7256,2061
7256,2062
7256,2063
7256,2064
7256,2065
7256,2066
7256,2067
7256,2068
7256,44
7256,2069
7256,46
7256,2070
7256,1622
7256,2071
12330,2072
12330,2073
12330,2074
12330,1788
12330,2075
12330,2076
12330,91
12330,2077
12330,2078
12330,666
12330,2079
12330,2080
12330,252
12330,81
12330,2081
12330,2082
12330,2083
12330,2084
12330,2085
12330,2086
12330,2087
13930,2088
13930,2089
13930,2090
13930,2091
13930,2092
6934,2093
6934,950
6934,2094
6934,2095
6934,2096
6934,2097
6934,2098
1748,2099
1748,2100
1748,2099
1748,2101
1748,2102
1748,2099
1748,2099
9020,2103
9020,2104
9020,2105
9020,2106
9020,1822
9020,2107
9020,469
9020,2108
9020,2109
9020,2110
9020,2111
9020,259
9020,2111
9020,2112
9020,2113
9020,2114
12429,2115
12429,1722
12429,1258
12429,2116
12429,824
12429,395
12429,2117
12429,1286
12429,237
12429,2118
12429,28
12429,2119
12429,210
12429,1313
12429,2120
1142,2121
1142,2122
1142,2123
1142,744
1142,1241
1142,2124
1142,2125
1142,1731
